Wall time,Step,Value
1744575172.4116113,946176,-53.751739501953125
1744575197.2850711,948224,-53.51793670654297
1744575222.1583867,950272,-53.27803421020508
1744575247.22741,952320,-53.133331298828125
1744575272.312129,954368,-53.223445892333984
1744575297.4162593,956416,-52.36494445800781
1744575322.4879909,958464,-57.85832977294922
1744575347.486606,960512,-57.51866149902344
1744575372.3636138,962560,-57.526466369628906
1744575397.3187237,964608,-57.04424285888672
1744575422.3566728,966656,-61.57848358154297
1744575447.262667,968704,-61.429813385009766
1744575472.1819856,970752,-60.39519119262695
1744575497.129348,972800,-72.9688491821289
1744575522.0216165,974848,-72.48731994628906
1744575546.937911,976896,-72.44039154052734
1744575572.045652,978944,-65.59358978271484
1744575597.1216078,980992,-65.84564971923828
1744575622.2893028,983040,-73.73239135742188
1744575647.1500003,985088,-73.14299011230469
1744575672.0466728,987136,-73.3414306640625
1744575697.0024593,989184,-73.38615417480469
1744575722.4163723,991232,-72.71560668945312
1744575747.457813,993280,-63.67003631591797
1744575772.457151,995328,-64.04719543457031
1744575797.4653254,997376,-63.8265266418457
1744575822.4602785,999424,-64.59478759765625
1744575847.4827101,1001472,-65.0246353149414
1744575872.45165,1003520,-64.54537963867188
1744575897.5649903,1005568,-64.53490447998047
1744575922.8207912,1007616,-60.019527435302734
1744575947.8510268,1009664,-58.81797409057617
1744575972.8433502,1011712,-59.69910430908203
1744575997.8586404,1013760,-59.64474868774414
1744576022.8425212,1015808,-54.804805755615234
1744576047.8927016,1017856,-54.043968200683594
1744576073.133302,1019904,-55.02994155883789
1744576098.1880417,1021952,-48.74182891845703
1744576123.495753,1024000,-43.75027084350586
1744576148.6923494,1026048,-43.86631393432617
1744576173.7856977,1028096,-44.071067810058594
1744576198.9402783,1030144,-43.60744094848633
1744576224.1871188,1032192,-43.502681732177734
1744576249.3574965,1034240,-36.68955612182617
1744576274.5877912,1036288,-37.415138244628906
1744576299.6761444,1038336,-37.62207794189453
1744576324.7895002,1040384,-37.2981071472168
1744576350.0458555,1042432,-37.33961868286133
1744576375.2774608,1044480,-36.77606201171875
1744576400.4545987,1046528,-35.51817321777344
1744576425.6167085,1048576,-34.888214111328125
1744576450.777204,1050624,-34.353477478027344
1744576475.772272,1052672,-36.52417755126953
1744576500.8103848,1054720,-36.509620666503906
1744576525.8734305,1056768,-36.49032211303711
1744576550.9822116,1058816,-36.88841247558594
1744576576.2147453,1060864,-38.48627853393555
1744576601.3788047,1062912,-37.8492431640625
1744576626.5526345,1064960,-38.22048568725586
1744576651.6908863,1067008,-39.479984283447266
1744576676.750414,1069056,-40.16650390625
1744576701.7850406,1071104,-39.51641082763672
1744576726.7951198,1073152,-39.614715576171875
1744576751.9244845,1075200,-39.27279281616211
1744576777.312122,1077248,-39.08376693725586
1744576802.4814131,1079296,-39.01265335083008
1744576827.6212258,1081344,-39.10148239135742
1744576852.9524398,1083392,-39.685691833496094
1744576878.0688891,1085440,-39.348670959472656
1744576903.0884829,1087488,-38.97773361206055
1744576928.2852786,1089536,-38.44073486328125
1744576953.6985836,1091584,-38.22612380981445
1744576978.9351645,1093632,-37.90883255004883
1744577004.1603794,1095680,-39.48262023925781
1744577029.2893553,1097728,-40.576812744140625
1744577054.4297078,1099776,-40.840518951416016
1744577079.5311286,1101824,-39.70351028442383
1744577104.7102547,1103872,-39.046852111816406
1744577129.9482427,1105920,-38.71748733520508
1744577155.156633,1107968,-39.159996032714844
1744577180.5242753,1110016,-39.04169845581055
1744577205.676505,1112064,-37.201358795166016
1744577230.9592273,1114112,-37.65157699584961
1744577256.1518967,1116160,-36.994327545166016
1744577281.5077882,1118208,-36.44358825683594
1744577306.6813362,1120256,-36.399864196777344
1744577331.924309,1122304,-36.28899002075195
1744577357.1063519,1124352,-36.41874313354492
1744577382.2992117,1126400,-42.26331329345703
1744577407.4410727,1128448,-42.41472244262695
1744577432.5832388,1130496,-42.1403923034668
1744577457.6561072,1132544,-41.234256744384766
1744577482.8930018,1134592,-40.24350357055664
1744577508.1053426,1136640,-40.0312614440918
1744577533.518123,1138688,-39.92474365234375
1744577558.864241,1140736,-42.29002380371094
1744577584.2209864,1142784,-42.45256805419922
1744577609.3234832,1144832,-41.98863220214844
1744577634.4399827,1146880,-40.32094192504883
1744577659.6603448,1148928,-40.36769485473633
1744577684.9439838,1150976,-40.273040771484375
1744577710.3594387,1153024,-40.60959243774414
1744577735.6520803,1155072,-40.45333480834961
1744577760.956211,1157120,-40.306541442871094
1744577786.3533719,1159168,-39.843441009521484
1744577811.7556176,1161216,-39.298316955566406
1744577837.13221,1163264,-39.446617126464844
1744577862.502276,1165312,-39.275760650634766
1744577887.880232,1167360,-41.45819091796875
1744577913.1102738,1169408,-40.01502227783203
1744577938.473265,1171456,-39.488014221191406
1744577963.8151531,1173504,-38.86893844604492
1744577989.159751,1175552,-39.01746368408203
1744578014.4528437,1177600,-32.77922058105469
1744578039.7557547,1179648,-33.6056022644043
1744578065.0982037,1181696,-34.449432373046875
1744578090.380625,1183744,-34.348087310791016
1744578115.7505963,1185792,-34.815826416015625
1744578141.0288517,1187840,-36.41669464111328
1744578166.282726,1189888,-36.80440139770508
1744578191.5540357,1191936,-34.338321685791016
1744578216.7987697,1193984,-48.13780212402344
1744578242.066573,1196032,-48.14635467529297
1744578267.240218,1198080,-48.75967025756836
1744578292.4454014,1200128,-48.656620025634766
1744578317.7369993,1202176,-48.43229293823242
1744578343.2972267,1204224,-48.4979133605957
1744578368.621663,1206272,-48.727622985839844
1744578393.931786,1208320,-48.297149658203125
1744578419.3844476,1210368,-47.9227294921875
1744578444.7766404,1212416,-47.74159240722656
1744578470.2996502,1214464,-47.30129623413086
1744578495.619215,1216512,-46.26302719116211
1744578520.8646784,1218560,-46.278709411621094
1744578546.2388544,1220608,-47.08323287963867
1744578571.3996148,1222656,-47.440216064453125
1744578596.5855086,1224704,-46.90589141845703
1744578622.14696,1226752,-47.881046295166016
1744578647.5471861,1228800,-46.74391174316406
1744578672.8760443,1230848,-54.22993469238281
1744578698.0456676,1232896,-54.63897705078125
1744578723.3464139,1234944,-54.53618621826172
1744578748.6807332,1236992,-55.49109649658203
1744578774.0134284,1239040,-54.564369201660156
1744578799.2567253,1241088,-54.44752502441406
1744578824.494116,1243136,-41.440040588378906
1744578849.7896078,1245184,-42.266212463378906
1744578875.0363173,1247232,-41.85808563232422
1744578900.3609219,1249280,-41.95315933227539
1744578925.7270584,1251328,-42.61348342895508
1744578951.0376532,1253376,-42.50524139404297
1744578976.4850771,1255424,-41.709957122802734
1744579001.8761134,1257472,-42.07452392578125
1744579027.4442873,1259520,-42.918914794921875
1744579052.9051309,1261568,-43.51372528076172
1744579078.2423356,1263616,-43.62256622314453
1744579103.7294786,1265664,-43.10304260253906
1744579129.1876147,1267712,-42.84307098388672
1744579154.7192733,1269760,-42.10277557373047
1744579180.206201,1271808,-41.26607131958008
1744579205.5243108,1273856,-41.47574234008789
1744579230.9310555,1275904,-41.30986404418945
1744579256.43993,1277952,-40.605926513671875
1744579281.90795,1280000,-33.97137451171875
1744579307.2801163,1282048,-33.39651107788086
1744579332.9664025,1284096,-34.20421600341797
1744579358.3880403,1286144,-33.35824203491211
1744579383.8413086,1288192,-32.82207489013672
1744579409.2209508,1290240,-32.55610275268555
1744579434.6841426,1292288,-32.33712387084961
1744579460.139712,1294336,-32.209903717041016
1744579485.5085917,1296384,-31.205432891845703
1744579511.0664485,1298432,-31.321809768676758
1744579536.5087194,1300480,-31.45754623413086
1744579561.984493,1302528,-30.43785285949707
1744579587.4707496,1304576,-31.302921295166016
1744579612.860347,1306624,-31.069459915161133
1744579638.297712,1308672,-30.448211669921875
1744579663.7784402,1310720,-30.867042541503906
1744579689.2275503,1312768,-30.20683479309082
1744579714.6915643,1314816,-30.175962448120117
1744579740.1869178,1316864,-32.579715728759766
1744579765.5103602,1318912,-32.788394927978516
1744579790.9340334,1320960,-33.46988296508789
1744579816.3726504,1323008,-33.123374938964844
1744579841.8290155,1325056,-32.897003173828125
1744579867.263659,1327104,-34.834999084472656
1744579892.6901484,1329152,-33.190059661865234
1744579918.290546,1331200,-33.46834945678711
1744579943.669533,1333248,-33.22132873535156
1744579969.09669,1335296,-32.896766662597656
1744579994.5461836,1337344,-32.847381591796875
1744580020.1319635,1339392,-34.20631790161133
1744580045.6151392,1341440,-33.948551177978516
1744580071.0654557,1343488,-43.47144317626953
1744580096.567273,1345536,-44.418731689453125
1744580121.9737139,1347584,-45.103004455566406
1744580147.4715068,1349632,-44.280879974365234
1744580173.0118024,1351680,-44.280853271484375
1744580198.8072257,1353728,-44.16548538208008
1744580224.7736242,1355776,-44.26216125488281
1744580250.489121,1357824,-45.321861267089844
1744580275.9463496,1359872,-45.17767333984375
1744580301.453878,1361920,-44.213253021240234
1744580326.9742248,1363968,-44.60628128051758
1744580352.6094203,1366016,-45.0117073059082
1744580378.0944307,1368064,-45.51991653442383
1744580403.4603093,1370112,-46.543270111083984
1744580428.8275652,1372160,-46.92499923706055
1744580454.2780378,1374208,-47.40851593017578
1744580479.7813342,1376256,-46.3278694152832
1744580505.2780704,1378304,-46.092594146728516
1744580530.9353771,1380352,-45.73236083984375
1744580556.5035284,1382400,-45.32111740112305
1744580582.006057,1384448,-46.16314697265625
1744580607.60706,1386496,-46.199432373046875
1744580633.195922,1388544,-45.8331413269043
1744580658.6453223,1390592,-45.53094482421875
1744580684.1140108,1392640,-36.01951217651367
1744580709.5249994,1394688,-35.049964904785156
1744580735.0628088,1396736,-35.40932846069336
1744580760.6459508,1398784,-44.236026763916016
1744580786.1534204,1400832,-44.23588180541992
1744580811.5532343,1402880,-44.29770278930664
1744580837.098205,1404928,-44.26150894165039
1744580862.561361,1406976,-45.3663330078125
1744580888.0127544,1409024,-44.48031234741211
1744580913.4830678,1411072,-44.25638961791992
1744580938.9815278,1413120,-44.830204010009766
1744580964.4293258,1415168,-45.26887512207031
1744580989.8132932,1417216,-42.70195007324219
1744581015.2042081,1419264,-40.54228210449219
1744581040.6690044,1421312,-40.55242919921875
1744581066.174689,1423360,-40.184478759765625
1744581091.8954122,1425408,-39.77839279174805
1744581117.6745985,1427456,-39.984195709228516
1744581143.2511494,1429504,-40.14727020263672
1744581168.7339375,1431552,-40.23101043701172
1744581194.2598224,1433600,-39.58053207397461
1744581219.9216256,1435648,-39.240821838378906
1744581245.4618413,1437696,-38.28612518310547
1744581271.104523,1439744,-37.78194046020508
1744581296.541739,1441792,-38.33028030395508
1744581322.018901,1443840,-38.3416748046875
1744581347.5080802,1445888,-38.2249641418457
1744581373.1638942,1447936,-30.590206146240234
1744581398.6044366,1449984,-30.380765914916992
1744581424.157939,1452032,-31.858957290649414
1744581449.5375278,1454080,-32.21561050415039
1744581474.896339,1456128,-30.780614852905273
1744581500.438167,1458176,-30.73186683654785
1744581526.0235195,1460224,-30.786346435546875
1744581551.7482915,1462272,-30.570215225219727
1744581577.477179,1464320,-31.44806480407715
1744581603.1701357,1466368,-31.23238754272461
1744581628.875341,1468416,-30.656856536865234
1744581654.6548457,1470464,-30.082258224487305
1744581680.2957058,1472512,-30.858123779296875
1744581705.8616924,1474560,-30.513853073120117
1744581731.5049295,1476608,-31.62551498413086
1744581757.143728,1478656,-31.434904098510742
1744581782.6994426,1480704,-31.366878509521484
1744581808.4634047,1482752,-31.88200569152832
1744581834.1242697,1484800,-31.899410247802734
1744581859.8419816,1486848,-32.28838348388672
1744581885.4092476,1488896,-32.20875930786133
1744581911.0111501,1490944,-31.404512405395508
1744581936.8000937,1492992,-31.363876342773438
1744581962.6375875,1495040,-34.469112396240234
1744581988.2874885,1497088,-33.93373489379883
1744582013.812545,1499136,-32.65314483642578
1744582039.3767128,1501184,-34.49382781982422
1744582064.925778,1503232,-34.50440216064453
1744582090.5448794,1505280,-34.560829162597656
1744582116.2618015,1507328,-34.35007858276367
1744582141.9767632,1509376,-36.44013214111328
1744582167.7095017,1511424,-37.30057144165039
1744582193.3733335,1513472,-37.5436897277832
1744582219.0140116,1515520,-36.3375244140625
1744582244.6005645,1517568,-37.58493423461914
1744582270.2251112,1519616,-37.63302230834961
1744582296.0573874,1521664,-38.38161087036133
1744582321.8831968,1523712,-38.08781814575195
1744582347.5537403,1525760,-37.661258697509766
1744582373.1145408,1527808,-40.90407180786133
1744582398.6977277,1529856,-41.00132751464844
1744582424.209583,1531904,-40.92491912841797
1744582449.9942334,1533952,-40.51921463012695
1744582475.827905,1536000,-41.613121032714844
1744582501.540547,1538048,-41.3715705871582
1744582527.179197,1540096,-42.06591796875
1744582552.8713512,1542144,-42.732582092285156
1744582578.5965748,1544192,-39.271976470947266
1744582604.299893,1546240,-39.12344741821289
1744582630.109292,1548288,-39.37090301513672
1744582655.8827825,1550336,-38.55061340332031
1744582681.634401,1552384,-36.98157501220703
1744582707.3943932,1554432,-36.78148651123047
1744582733.037464,1556480,-37.03041458129883
1744582758.9347377,1558528,-35.48640060424805
1744582784.6442523,1560576,-34.228233337402344
1744582810.3509526,1562624,-34.09220886230469
1744582836.040573,1564672,-34.46003723144531
1744582861.6903772,1566720,-34.298851013183594
1744582887.405041,1568768,-34.2507209777832
1744582913.0468109,1570816,-35.87080764770508
1744582938.6913538,1572864,-36.209625244140625
1744582964.5382857,1574912,-36.11927795410156
1744582990.2408152,1576960,-39.02606201171875
1744583015.9886281,1579008,-35.25307083129883
1744583041.6694982,1581056,-35.539398193359375
1744583067.4276652,1583104,-35.192771911621094
1744583093.0829866,1585152,-35.49806213378906
1744583118.7034855,1587200,-35.043556213378906
1744583144.3578572,1589248,-34.622657775878906
1744583170.094102,1591296,-34.11222839355469
1744583196.0713296,1593344,-33.46975326538086
1744583222.06644,1595392,-33.50742721557617
1744583247.889041,1597440,-33.875240325927734
1744583273.6024973,1599488,-34.0084228515625
1744583299.2962847,1601536,-33.001712799072266
1744583325.1500082,1603584,-33.53018569946289
1744583350.9959443,1605632,-33.37021255493164
1744583376.6601603,1607680,-33.25400161743164
1744583402.3945234,1609728,-32.991661071777344
1744583428.3637156,1611776,-33.74123764038086
1744583454.1378055,1613824,-33.91126251220703
1744583480.0065515,1615872,-32.51832962036133
1744583505.8936386,1617920,-31.958803176879883
1744583531.8358662,1619968,-31.77658462524414
1744583557.7180636,1622016,-29.51323127746582
1744583583.5440814,1624064,-29.509777069091797
1744583609.3743377,1626112,-27.254409790039062
1744583635.1303124,1628160,-26.627155303955078
1744583660.8815684,1630208,-26.30715560913086
1744583686.7701402,1632256,-26.163894653320312
1744583712.8613672,1634304,-25.585742950439453
1744583738.9104297,1636352,-25.521873474121094
1744583764.675218,1638400,-25.2115421295166
1744583790.4629407,1640448,-25.618852615356445
1744583816.2269452,1642496,-26.237207412719727
1744583841.9784148,1644544,-27.96927261352539
1744583867.7064204,1646592,-27.227293014526367
1744583893.5638409,1648640,-26.57618522644043
